album_artist,album,track_artist,track,isrc,upc,release_date,year,provider,capif,sello
Dj Plaga|Mc Tota|El Turko,La Egresada,Dj Plaga|Mc Tota|El Turko,La Egresada,ARDL12500037,8721215963585.0,2025-07-28 00:00:00,2025,fuga,SI,x
SoyTiara|Luz Eluney,TAN DOLIDOS,SoyTiara|Luz Eluney,TAN DOLIDOS,ARDL12500038,8721215618812.0,2025-08-06 00:00:00,2025,fuga,SI,x
A Precio de Sangre|Nueva Adoración,Que Ruja el León,A Precio de Sangre|Nueva Adoración,Que Ruja el León,ARDL12500040,8721416028892.0,2025-08-07 00:00:00,2025,fuga,SI,
Alan SSLK|PACOREMIX,Corazoncito,Alan SSLK|PACOREMIX,Corazoncito,ARDL12500039,8721215398622.0,2025-08-07 00:00:00,2025,fuga,SI,x
LIT killah|Nanpa Básico,No se me Olvida,LIT killah|Nanpa Básico,No se me Olvida,BK4DA2539081,5034644889474.0,2025-08-07 00:00:00,2025,ada,SI,x
M Aquí Adonai,De Lo Más Profundo,M Aquí Adonai,De Lo Más Profundo,ARDL12500041,8721416043857.0,2025-08-16 00:00:00,2025,fuga,SI,
ACIT x|good Brusi,CASINO,ACIT x|good Brusi,CASINO,ARDL12500042,8721416050404.0,2025-08-21 00:00:00,2025,fuga,SI,x
Gusty dj|Ezequiel Matthysse,Session en el Barrio #15,Gusty dj|Ezequiel Matthysse,Diabla,ARDL12500043,8721416100253.0,2025-08-21 00:00:00,2025,fuga,SI,x
Gusty dj|Ezequiel Matthysse,Session en el Barrio #15,Gusty dj|Ezequiel Matthysse,Session en el Barrio #15,ARDL12500048,8721416100253.0,2025-08-21 00:00:00,2025,fuga,SI,x
Luli Barrios,Heridas,Luli Barrios,Heridas,ARDL12500047,8721416097508.0,2025-08-21 00:00:00,2025,fuga,SI,x
Candu Domínguez,Tu Último Baile,Candu Domínguez,Tu Último Baile,ARDL12500050,8721416154805.0,2025-08-28 00:00:00,2025,fuga,SI,
Grupo Red|Lolo OG|Nicole Fernandez,Amor De Adolescentes / No Podré Olvidarme De Ti,Grupo Red|Lolo OG|Nicole Fernandez,Amor De Adolescentes / No Podré Olvidarme De Ti,ARDL12500051,8721416167607.0,2025-08-28 00:00:00,2025,fuga,SI,x
Alexis Benjamin,¿QUIEN SOY?,Alexis Benjamin,¿QUIEN SOY?,ARDL12500052,8721416171383.0,2025-08-29 00:00:00,2025,fuga,SI,
Emiliano Nahuel,Somos de Barrio,Emiliano Nahuel,Somos de Barrio,ARDL12500049,8721416143847.0,2025-09-03 00:00:00,2025,fuga,NO,
FACUU DJ|mamiyosyoyelth,MAMI TE JURO - PERREO TH,FACUU DJ|mamiyosyoyelth,MAMI TE JURO - PERREO TH,ARDL12500053,8721416208713.0,2025-09-11 00:00:00,2025,fuga,SI,x
LIT killah|Gera MX,La Despedida,LIT killah|Gera MX,La Despedida,ARDL12500055,5026854007731.0,2025-09-18 00:00:00,2025,ada,SI,x
Dj Plaga|mamiyosoyelth,PERREO TH 7,Dj Plaga|mamiyosoyelth,PERREO TH 7,ARDL12500058,8721416311413.0,2025-09-18 00:00:00,2025,ada,SI,x
Mandale Flow|GABI SRB|Tirri La Roca,BLAN BLAN,Mandale Flow|GABI SRB|Tirri La Roca,BLAN BLAN,ARDL12500060,8721416341021.0,2025-09-22 00:00:00,2025,fuga,SI,
Fak,FAKROOM#1 BANDIDA,Fak,FAKROOM#1 BANDIDA,ARDL12500057,8721416306587.0,2025-09-25 00:00:00,2025,fuga,SI,x
Aneley|Maxi Espindola|Valen,Por Ese Hombre,Aneley|Maxi Espindola|Valen,Por Ese Hombre,ARDL12500056,619566317929.0,2025-10-02 00:00:00,2025,soundon,SI,x
Candu Domínguez,Por Qué Tú,Candu Domínguez,Por Qué Tú,ARDL12500059,619566317844.0,2025-10-09 00:00:00,2025,soundon,SI,
Dj Plaga|John Eric|Santiago Berrio,Guarache,Dj Plaga|John Eric|Santiago Berrio,Guarache,ARDL12500061,8721416408410.0,2025-10-09 00:00:00,2025,fuga,SI,x
Orce|Dj Plaga|Mc Tota featuring Paly|Lit White,Eu Voce,Orce|Dj Plaga|Mc Tota featuring Paly|Lit White,Eu Voce,ARDL12500064,8721416606939.0,2025-10-14 00:00:00,2025,fuga,SI,x
El Retutu,"Lo Que Pasó, Pasó",El Retutu,"Lo Que Pasó, Pasó",ARDL12500062,8721416463402.0,2025-10-17 00:00:00,2025,fuga,SI,x
Emiliano Nahuel|HDR|LCA FLK|kid wazi,Plan B,Emiliano Nahuel|HDR|LCA FLK|kid wazi,Plan B,ARDL12500067,8721416663239.0,2025-10-22 00:00:00,2025,fuga,NO,
Grupo La IA,Sola Con Mi Soledad,Grupo La IA,Sola Con Mi Soledad,ARDL12500063,8721416464270.0,2025-10-23 00:00:00,2025,fuga,SI,x
El Mendo,Soñadores,El Mendo,Soñadores,ARDL12500065,8721416624896.0,2025-10-23 00:00:00,2025,fuga,SI,x
Kevin Maidana,Lo Intenté,Kevin Maidana,Lo Intenté,ARDL12500068,8721416703959.0,2025-10-31 00:00:00,2025,fuga,NO,
Gusty dj|R Jota|Callejero Fino,Teníamos Menos,Gusty dj|R Jota|Callejero Fino,Teníamos Menos,ARDL12500066,8721416656033.0,2025-11-05 00:00:00,2025,ada,SI,x
Yosoyemii|El Turko,Prestado,Yosoyemii|El Turko,Prestado,ARDL12500070,8721416763731.0,2025-11-05 00:00:00,2025,fuga,NO,
Paly|Juan Rmx,Perreo Rebota,Paly|Juan Rmx,Perreo Rebota,ARDL12500073,8721416809934.0,2025-11-13 00:00:00,2025,fuga,NO,
Dj Plaga|Mc Tota|El Turko|mamiyosoyelth,Tumbalakatumba - Remix,Dj Plaga|Mc Tota|El Turko|mamiyosoyelth,Tumbalakatumba - Remix,ARDL12500071,8721416792731.0,2025-11-13 00:00:00,2025,fuga,SI,x
Grupo La IA,Amala,Grupo La IA,Amala,ARDL12500075,8721416833502.0,2025-11-14 00:00:00,2025,fuga,SI,x
TOTI|FACUU DJ,Session Funk - TOTI x FACUU DJ,TOTI|FACUU DJ,Session Funk - TOTI x FACUU DJ,ARDL12500072,8721416809217.0,2025-11-20 00:00:00,2025,fuga,SI,x
LIT killah,Parking,LIT killah,Parking,ARDL12500076,5026854257051.0,2025-12-02 00:00:00,2025,ada,NO,x
Markitos Salas,Un Loco Soñador,Markitos Salas,Un Loco Soñador,QT6FG2531617,199946389260.0,2025-12-04 00:00:00,2025.0,fuga,NO,?
LIT killah,HARDRIVE,LIT killah,Parking,ARDL12500076,5026854257006.0,2025-12-04 00:00:00,2025,ada,NO,x
LIT killah,HARDRIVE,LIT killah|Hades66,Nada Fácil,ARDL12500077,5026854257006.0,2025-12-04 00:00:00,2025,ada,NO,x
LIT killah,HARDRIVE,LIT killah|Lil Pump|Nesty La Mente Maestra,OKEY,ARDL12500078,5026854257006.0,2025-12-04 00:00:00,2025,ada,NO,x
LIT killah,HARDRIVE,LIT killah,Label,ARDL12500079,5026854257006.0,2025-12-04 00:00:00,2025,ada,NO,x
LIT killah,HARDRIVE,LIT killah|Polimá Westcoast|Lucho SSJ,Más de uno,ARDL12500080,5026854257006.0,2025-12-04 00:00:00,2025,ada,NO,x
LIT killah,HARDRIVE,LIT killah,Época de cambio,ARDL12500081,5026854257006.0,2025-12-04 00:00:00,2025,ada,NO,x
Cande Gonzalez,Amor Gitano,Cande Gonzalez,Amor Gitano,ARDL12500082,698308282893.0,2025-12-04 00:00:00,2025,soundon,SI,x
A Precio de Sangre featuring Rey de Reyes,Amamos Tanto Tu Presencia,A Precio de Sangre featuring Rey de Reyes,Amamos Tanto Tu Presencia,ARDL12500083,8721416990380.0,2025-12-04 00:00:00,2025,fuga,NO,
Orce|Dj Plaga|Ciganda,Los Hombres No Lloran,Orce|Dj Plaga|Ciganda,Los Hombres No Lloran,ARDL12500086,8721465038774.0,2025-12-06 00:00:00,2025.0,fuga,NO,?
Tatum 73,La Oportunidad,Tatum 73,La Oportunidad,ARDL12500085,8721465013801.0,2025-12-09 00:00:00,2025.0,fuga,NO,?
Aneley|Coty Hernández,Amigos No Por Favor,Aneley|Coty Hernández,Amigos No Por Favor,ARDL12500084,698308488196.0,2025-12-11 00:00:00,2025.0,soundon,SI,x
Nicole Fernandez,Estadio Set,Nicole Fernandez,Estadio Set,ARDL12500087,8721465065848.0,2025-12-11 00:00:00,2025.0,fuga,SI,x
Candu Dominguez|Fak,Qué Ironía,Candu Dominguez|Fak,Qué Ironía,ARDL12500089,8721465072143.0,2025-12-11 00:00:00,2025.0,fuga,SI,x
Dai Sanchez|Daniel Cardozo,Indiferente,Dai Sanchez|Daniel Cardozo,Indiferente,ARDL12500088,8721465072020.0,2025-12-17 00:00:00,2025.0,fuga,NO,?
ACIT x,Como El Agua,ACIT x,Como El Agua,ARDL12500091,8721465129748.0,2025-12-18 00:00:00,2025.0,fuga,SI,x
Paly|Gio Deejay featuring Dj Plaga,Carita de Bandida,Paly|Gio Deejay featuring Dj Plaga,Carita de Bandida,ARDL12500093,8721465164053.0,2025-12-18 00:00:00,2025.0,fuga,NO,?
FACUU DJ|Paly|Mc Tota,Ese Cu Tiene Poderes,FACUU DJ|Paly|Mc Tota,Ese Cu Tiene Poderes,ARDL12500092,8721465156409.0,2025-12-19 00:00:00,2025.0,fuga,SI,x
Cesar B featuring Dj Plaga,Hoy Se Guaya,Cesar B featuring Dj Plaga,Hoy Se Guaya,ARDL12600001,8721465427219.0,2026-01-07 00:00:00,2026,fuga,NO,?
Aneley|Josué Bom de Faixa|Gusty dj,FAZER AMOR,Aneley|Josué Bom de Faixa|Gusty dj,FAZER AMOR,AEA3A2625376,601294519652.0,2026-01-15 00:00:00,2026.0,soundon,SI,x
Bianca Lif|Lucas Cash,Sentaita,Bianca Lif|Lucas Cash,Sentaita,AEA3A2699675,601294922513.0,2026-01-15 00:00:00,2026,soundon,SI,x
FACUU DJ|Mc Tota,LLEGÓ EL VERANO,FACUU DJ|Mc Tota,LLEGÓ EL VERANO,ARDL12600002,8721465475166.0,2026-01-15 00:00:00,2026,fuga,SI,x
Valen|Rocío Quiroz|Los Nocheros|Nicole Fernandez,Procuro Olvidarte,Valen|Rocío Quiroz|Los Nocheros|Nicole Fernandez,Procuro Olvidarte,ARDL12500090,601294259480.0,2026-01-16 00:00:00,2026.0,soundon,SI,x
Samuel Peralta,En Medio De La Confusión,Samuel Peralta,En Medio De La Confusión,ARDL12600003,8721465503227.0,2026-01-16 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Candu Dominguez,Devuélvete - Live,La Juntada De Los Artistas|Candu Dominguez,Devuélvete - Live,QT5M22664077,46081037238.0,2026-01-22 00:00:00,2026.0,soundon,NO,?
La Juntada De Los Artistas|Candu Dominguez,Tu Falta De Querer - Live,La Juntada De Los Artistas|Candu Dominguez,Tu Falta De Querer - Live,QT5M22692699,46081037160.0,2026-01-22 00:00:00,2026.0,soundon,NO,?
La Juntada De Los Artistas|Candu Dominguez|G Sony,CANDU DOMINGUEZ x G SONY / Enganchado en Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Candu Dominguez|G Sony,CORAZÓN HAMBRIENTO,ARDL12600004,8721465606980.0,2026-01-24 00:00:00,2026.0,fuga,NO,x
La Juntada De Los Artistas|Candu Dominguez|G Sony,CANDU DOMINGUEZ x G SONY / Enganchado en Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Candu Dominguez|G Sony,LA NAVE DEL OLVIDO,ARDL12600005,8721465606980.0,2026-01-24 00:00:00,2026.0,fuga,NO,x
La Juntada De Los Artistas|Candu Dominguez|G Sony,CANDU DOMINGUEZ x G SONY / Enganchado en Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Candu Dominguez|G Sony,LOST ON YOU,ARDL12600006,8721465606980.0,2026-01-24 00:00:00,2026.0,fuga,NO,x
La Juntada De Los Artistas|Candu Dominguez|G Sony,CANDU DOMINGUEZ x G SONY / Enganchado en Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Candu Dominguez|G Sony,NO DIGAS NADA,ARDL12600007,8721465606980.0,2026-01-24 00:00:00,2026.0,fuga,NO,x
La Juntada De Los Artistas|Candu Dominguez|G Sony,CANDU DOMINGUEZ x G SONY / Enganchado en Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Candu Dominguez|G Sony,VOY VAGANDO,ARDL12600008,8721465606980.0,2026-01-24 00:00:00,2026.0,fuga,NO,x
La Juntada De Los Artistas|Candu Dominguez|G Sony,CANDU DOMINGUEZ x G SONY / Enganchado en Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Candu Dominguez|G Sony,TE LO AGRADEZCO,ARDL12600009,8721465606980.0,2026-01-24 00:00:00,2026.0,fuga,NO,x
La Juntada De Los Artistas|Candu Dominguez|G Sony,CANDU DOMINGUEZ x G SONY / Enganchado en Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Candu Dominguez|G Sony,MI BUEN AMOR,ARDL12600010,8721465606980.0,2026-01-24 00:00:00,2026.0,fuga,NO,x
La Juntada De Los Artistas|Candu Dominguez|G Sony,CANDU DOMINGUEZ x G SONY / Enganchado en Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Candu Dominguez|G Sony,IMPRO EN LA JUNTADA #1,ARDL12600011,8721465606980.0,2026-01-24 00:00:00,2026.0,fuga,NO,x
Sector Nine,SUGAR,Sector Nine,SUGAR,ARDL12600012,8721465636321.0,2026-01-30 00:00:00,2026.0,fuga,NO,
Sector Nine,SUGAR - SLOWED,Sector Nine,SUGAR - SLOWED,ARDL12600013,8721465636321.0,2026-01-30 00:00:00,2026.0,fuga,NO,
Sector Nine,INI INI,Sector Nine,INI INI,ARDL12600014,8721465636383.0,2026-01-30 00:00:00,2026.0,fuga,NO,
Sector Nine,INI INI - SLOWED,Sector Nine,INI INI - SLOWED,ARDL12600015,8721465636383.0,2026-01-30 00:00:00,2026.0,fuga,NO,
Sector Nine|Fakez,TRIAGEM,Sector Nine|Fakez,TRIAGEM,ARDL12600016,8721465636420.0,2026-01-29 00:00:00,2026.0,fuga,NO,
Sector Nine|Fakez,TRIAGEM - SLOWED,Sector Nine|Fakez,TRIAGEM - SLOWED,ARDL12600017,8721465636420.0,2026-01-29 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|G Sony,G SONY / Enganchado en Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|G Sony,Veneno de Serpiente,ARL2P2500320,789556228853.0,2025-11-25 00:00:00,2025.0,ada,NO,x
La Juntada De Los Artistas|G Sony,G SONY / Enganchado en Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|G Sony,Tendrás Que Llorar,ARL2P2500321,789556228853.0,2025-11-25 00:00:00,2025.0,ada,NO,x
La Juntada De Los Artistas|G Sony,G SONY / Enganchado en Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|G Sony,Engualichao,ARL2P2500322,789556228853.0,2025-11-25 00:00:00,2025.0,ada,NO,x
La Juntada De Los Artistas|G Sony,G SONY / Enganchado en Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|G Sony,Angelito,ARL2P2500323,789556228853.0,2025-11-25 00:00:00,2025.0,ada,NO,x
La Juntada De Los Artistas|G Sony,G SONY / Enganchado en Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|G Sony,Voy a Olvidarme de Mí,ARL2P2500324,789556228853.0,2025-11-25 00:00:00,2025.0,ada,NO,x
La Juntada De Los Artistas|G Sony,G SONY / Enganchado en Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|G Sony,Punto Final,ARL2P2500325,789556228853.0,2025-11-25 00:00:00,2025.0,ada,NO,x
Dj Plaga|John Eric,Bailoteteo,Dj Plaga|John Eric,Bailoteteo,QZGLM2513339,790092761278.0,2025-02-06 00:00:00,2025.0,fuga,NO,x
LAALODJ|sheafiell|Simo Viani,KANDELA RKT,LAALODJ|sheafiell|Simo Viani,KANDELA RKT,ARDL12600018,8721465703382.0,2026-02-04 00:00:00,2026.0,fuga,NO,x
mamiyosoyelth|Dj Plaga,PERREO TH 8,mamiyosoyelth|Dj Plaga,PERREO TH 8,ARDL12600019,8721465713350.0,2026-02-05 00:00:00,2026.0,fuga,NO,x
Gusty dj|Candu Domínguez|G Sony,Dos Corazones,Gusty dj|Candu Domínguez|G Sony,Dos Corazones,ARDL12600020,8721465910940.0,2026-02-13 00:00:00,2026.0,fuga,NO,x
Dj Plaga|HDR|L-Gante|Ecko,Capaz No Vuelvo Remix,Dj Plaga|HDR|L-Gante|Ecko,Capaz No Vuelvo Remix,ARDL12600021,8721465958249.0,2026-02-19 00:00:00,2026.0,fuga,NO,x
DIEYCO featuring Dj Plaga,La Difícil,DIEYCO featuring Dj Plaga,La Difícil,ARDL12600022,8721465977264.0,2026-02-21 00:00:00,2026.0,fuga,NO,x
Nicole Fernandez|Pablito HC|Fak,No es Cierto,Nicole Fernandez|Pablito HC|Fak,No es Cierto,QT5M52698541,672079088588.0,2026-03-05 00:00:00,2026.0,soundon,NO,x
La Juntada De Los Artistas|Soffia Philo|Onda Sabanera,Mi Viejo,La Juntada De Los Artistas|Soffia Philo|Onda Sabanera,Mi Viejo,ARDL12600027,8721465989106.0,2026-02-20 00:00:00,2026.0,fuga,NO,x
La Juntada De Los Artistas|Tizishi,TIZISHI / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Tizishi,Lento,ARDL12600024,8721465988741.0,2026-02-20 00:00:00,2026.0,fuga,NO,x
La Juntada De Los Artistas|Tizishi,TIZISHI / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Tizishi,Historia de un Amor,ARDL12600025,8721465988741.0,2026-02-20 00:00:00,2026.0,fuga,NO,x
La Juntada De Los Artistas|Tizishi,TIZISHI / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Tizishi,Regálame Otra Noche,ARDL12600026,8721465988741.0,2026-02-20 00:00:00,2026.0,fuga,NO,x
La Juntada De Los Artistas|Tizishi,TIZISHI / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Tizishi,"Música, Birrita y Sol",ARDL12600027,8721465988741.0,2026-02-20 00:00:00,2026.0,fuga,NO,x
ACIT x featuring Gusty dj,Pendeja,ACIT x featuring Gusty dj,Pendeja,ARDL12600028,8721466047027.0,2026-02-25 00:00:00,2026.0,fuga,NO,x
Natalia Soledad,Soy Un Milagro,Natalia Soledad,Soy Un Milagro,ARDL12600036,8721466069883.0,2026-03-04 00:00:00,2026.0,fuga,NO,
Natalia Soledad,Zarza Arder,Natalia Soledad,Zarza Arder,ARDL12600037,8721466069920.0,2026-03-04 00:00:00,2026.0,fuga,NO,
Natalia Soledad,La Niña Que Soñé,Natalia Soledad,La Niña Que Soñé,ARDL12600038,8721466069951.0,2026-03-04 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Pinky SD|Mel Ruiz,La Bella y La Bestia,La Juntada De Los Artistas|Pinky SD|Mel Ruiz,La Bella y La Bestia,ARDL12600039,8721466116556.0,2026-03-05 00:00:00,2026.0,fuga,NO,x
Estaba Aquí Pensando,ANELEY / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Aneley|Soffia Philo,Estaba Aquí Pensando,ARDL12600043,8721466148328.0,2026-03-07 00:00:00,2026.0,fuga,NO,x
Envuelto En Llamas,ANELEY / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Aneley,Envuelto En Llamas,ARDL12600040,8721466148328.0,2026-03-07 00:00:00,2026.0,fuga,NO,x
Nunca Voy a Olvidarte,ANELEY / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Aneley,Nunca Voy a Olvidarte,ARDL12600045,8721466148328.0,2026-03-07 00:00:00,2026.0,fuga,NO,x
Por Ese Hombre,ANELEY / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Aneley|Onda Sabanera,Por Ese Hombre,ARDL12600041,8721466148328.0,2026-03-07 00:00:00,2026.0,fuga,NO,x
Tu Recuerdo,ANELEY / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Aneley|Onda Sabanera,Tu Recuerdo,ARDL12600042,8721466148328.0,2026-03-07 00:00:00,2026.0,fuga,NO,x
Mi Ex Tenía Razón,ANELEY / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Aneley|Soffia Philo,Mi Ex Tenía Razón,ARDL12600044,8721466148328.0,2026-03-07 00:00:00,2026.0,fuga,NO,x
La Juntada De Los Artistas|Pinky SD|Mel Ruiz,La Bella y La Bestia,La Juntada De Los Artistas|Pinky SD|Mel Ruiz,La Bella y La Bestia,ARDL12600047,8721466221878.0,2026-03-13 00:00:00,2026.0,fuga,NO,x
La Juntada De Los Artistas|Jacinta,JACINTA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Jacinta,Dance Monkey,ARDL12600051,8721466301204.0,2026-03-20 00:00:00,2026.0,fuga,NO,x
La Juntada De Los Artistas|Jacinta,JACINTA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Jacinta,Chachachá,ARDL12600050,8721466301204.0,2026-03-20 00:00:00,2026.0,fuga,NO,x
La Juntada De Los Artistas|Jacinta,JACINTA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Jacinta,El Sol No Regresa,ARDL12600053,8721466301204.0,2026-03-20 00:00:00,2026.0,fuga,NO,x
La Juntada De Los Artistas|Jacinta,JACINTA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Jacinta,Disfruto,ARDL12600052,8721466301204.0,2026-03-20 00:00:00,2026.0,fuga,NO,x
La Juntada De Los Artistas|Jacinta,JACINTA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Jacinta,Los Caminos de la Vida,ARDL12600049,8721466301204.0,2026-03-20 00:00:00,2026.0,fuga,NO,x
La Juntada De Los Artistas|Jacinta,JACINTA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Jacinta|TOBIKA,Tú Me Dejaste De Querer,ARDL12600054,8721466301204.0,2026-03-20 00:00:00,2026.0,fuga,NO,x
mamiyosoyelth|Guarra|Lihueeel|Cloud Musick,PERREO TO TOMA,mamiyosoyelth|Guarra|Lihueeel|Cloud Musick,PERREO TO TOMA,ARDL12600056,8721466301402.0,2026-03-20 00:00:00,2026.0,fuga,NO,x
Los Anormales|El Turko,UN BOTÓN,Los Anormales|El Turko,UN BOTÓN,ARDL12600055,8721466301365.0,2026-03-26 00:00:00,2026.0,fuga,NO,x
La Juntada De Los Artistas|Flor Alvarez,FLOR ALVAREZ / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Flor Alvarez,El Amor de Mi Vida,ARDL12600057,8721466310213.0,2026-03-21 00:00:00,2026.0,fuga,NO,x
La Juntada De Los Artistas|Flor Alvarez,FLOR ALVAREZ / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Flor Alvarez,Sin Querer,ARDL12600060,8721466310213.0,2026-03-21 00:00:00,2026.0,fuga,NO,x
La Juntada De Los Artistas|Flor Alvarez,FLOR ALVAREZ / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Flor Alvarez,Página De Ex,ARDL12600059,8721466310213.0,2026-03-21 00:00:00,2026.0,fuga,NO,x
La Juntada De Los Artistas|Flor Alvarez,FLOR ALVAREZ / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Flor Alvarez,Llamada Perdida,ARDL12600062,8721466310213.0,2026-03-21 00:00:00,2026.0,fuga,NO,x
La Juntada De Los Artistas|Flor Alvarez,FLOR ALVAREZ / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Flor Alvarez,Tattoo,ARDL12600061,8721466310213.0,2026-03-21 00:00:00,2026.0,fuga,NO,x
CamiRA,Equivocada,CamiRA,Equivocada,ARDL12600075,8721466397078.0,2026-04-03 00:00:00,2026.0,fuga,NO,x
Franco Arroyo,Por el contrario,Franco Arroyo,Por el contrario,AR5162400014,637902534212.0,2024-06-16 00:00:00,2024.0,fuga,NO,
Franco Arroyo,Y Volveras,Franco Arroyo,Y Volveras,ARED11700001,1827849417191.0,2017-09-20 00:00:00,2017.0,fuga,NO,
Franco Arroyo,Y Volveras,Franco Arroyo,Dame Una Oportunidad,ARED11700002,1827849417191.0,2017-09-20 00:00:00,2017.0,fuga,NO,
Franco Arroyo,Y Volveras,Franco Arroyo,Hoy Tengo Ganas De Tí,ARED11700003,1827849417191.0,2017-09-20 00:00:00,2017.0,fuga,NO,
Franco Arroyo,Y Volveras,Franco Arroyo,Me Estoy Volviendo Loco,ARED11700004,1827849417191.0,2017-09-20 00:00:00,2017.0,fuga,NO,
Franco Arroyo,Y Volveras,Franco Arroyo,No Quiero Más,ARED11700005,1827849417191.0,2017-09-20 00:00:00,2017.0,fuga,NO,
Franco Arroyo,Y Volveras,Franco Arroyo,"Perdón, Perdón",ARED11700006,1827849417191.0,2017-09-20 00:00:00,2017.0,fuga,NO,
Franco Arroyo,Y Volveras,Franco Arroyo,Después De Amarte,ARED11700007,1827849417191.0,2017-09-20 00:00:00,2017.0,fuga,NO,
Franco Arroyo,Y Volveras,Franco Arroyo,Yo Te Pido Ahora,ARED11700008,1827849417191.0,2017-09-20 00:00:00,2017.0,fuga,NO,
Franco Arroyo,Otra noche sin ti,Franco Arroyo,Otra noche sin ti,AR5162400016,615402213974.0,2024-11-30 00:00:00,2024.0,fuga,NO,
Franco Arroyo,Asi era ella (Cover),Franco Arroyo,Asi era ella (Cover),AR5162400015,615402380812.0,2024-09-20 00:00:00,2024.0,fuga,NO,
Franco Arroyo,Esencia,Franco Arroyo,Herida,AR5161800014,634438032366.0,2019-04-05 00:00:00,2019.0,fuga,NO,
Franco Arroyo,Esencia,Franco Arroyo,Como lo hizo,AR5161800015,634438032366.0,2019-04-05 00:00:00,2019.0,fuga,NO,
Franco Arroyo,Esencia,Franco Arroyo,El liston de tu pelo,AR5161800016,634438032366.0,2019-04-05 00:00:00,2019.0,fuga,NO,
Franco Arroyo,Esencia,Franco Arroyo,Me volví a acordar de ti,AR5161800017,634438032366.0,2019-04-05 00:00:00,2019.0,fuga,NO,
Franco Arroyo,Tu eres la razón,Franco Arroyo,Tu eres la razón,AR5161800018,645760122144.0,2019-11-04 00:00:00,2019.0,fuga,NO,
Franco Arroyo,Nunca Imaginé,Franco Arroyo,Nunca Imaginé,AR5161800019,683489998893.0,2021-07-09 00:00:00,2021.0,fuga,NO,
Franco Arroyo,El Mismo,Franco Arroyo,Pienso en ti,AR5161700001,742832886888.0,2017-01-01 00:00:00,2017.0,fuga,NO,
Franco Arroyo,El Mismo,Franco Arroyo,Vete de Aquí,AR5161700002,742832886888.0,2017-01-01 00:00:00,2017.0,fuga,NO,
Franco Arroyo,El Mismo,Franco Arroyo,Sacarte de mi Mente,AR5161700003,742832886888.0,2017-01-01 00:00:00,2017.0,fuga,NO,
